Ward,Year,TimeSlot,Month,Crime_Count,Latitude,Longitude
25,2023,Night,8,14,22.58727887,88.23194979
25,2002,Morning,12,169,22.58728498,88.23599535
23,2020,Afternoon,2,1,22.58729408,88.2884585
25,2006,Evening,8,2,22.58729778,88.24217359
8,2008,Afternoon,7,1,22.58730002,88.37344021
25,2001,Evening,11,3,22.58730228,88.23454465
25,2023,Afternoon,10,180,22.58730938,88.23339832
8,2003,Evening,8,2,22.58731083,88.3612062
23,2022,Night,4,1,22.58731475,88.28112407
25,2023,Morning,9,150,22.5873326,88.233663
25,2002,Afternoon,12,279,22.58733923,88.23340279
23,2001,Night,7,1,22.58735016,88.28370641
25,2004,Morning,3,1,22.58738519,88.22493783
25,2023,Morning,1,2,22.58741426,88.23799868
25,2002,Evening,6,483,22.58741713,88.2355832
25,2020,Evening,4,2,22.58742442,88.22519554
8,2017,Night,2,2,22.58743055,88.36849967
8,2015,Night,6,1,22.58746051,88.36253738
24,2025,Night,5,1,22.58762036,88.31311378
25,2014,Afternoon,1,1,22.58763028,88.24451991
23,2003,Night,7,2,22.58764827,88.28135504
23,2001,Night,8,2,22.58765923,88.28157912
8,2003,Night,4,1,22.58767929,88.3590616
8,2009,Night,5,1,22.58767941,88.35904324
8,2007,Night,6,1,22.58768387,88.35921223
25,2017,Night,4,1,22.58769324,88.21861957
25,2019,Night,11,2,22.5876955,88.22924815
8,2005,Evening,3,1,22.58770258,88.36064485
8,2006,Afternoon,10,1,22.58770258,88.36064485
23,2020,Afternoon,12,2,22.58770899,88.27721256
25,2016,Morning,11,2,22.58771505,88.22781659
8,2007,Morning,12,1,22.58772348,88.36216563
25,2002,Afternoon,11,359,22.58772619,88.23535343
8,2002,Evening,1,2,22.58773638,88.36342188
25,2002,Night,1,2,22.58776261,88.22989057
24,2003,Afternoon,2,1,22.587784,88.3228742
24,2008,Night,4,1,22.58778617,88.32297339
25,2023,Evening,9,169,22.58781374,88.23368878
25,2002,Afternoon,3,19,22.58783186,88.23223059
25,2024,Afternoon,4,2,22.58787615,88.24392892
25,2005,Night,12,2,22.58787977,88.23748958
25,2002,Evening,11,390,22.58789609,88.2350107
25,2002,Morning,3,17,22.58790175,88.23141501
23,2017,Night,5,2,22.58791801,88.27312983
25,2001,Night,2,3,22.58792295,88.24071105
25,2007,Night,9,2,22.58794153,88.23668511
25,2003,Evening,8,2,22.58798003,88.21673996
8,2001,Night,10,1,22.58799081,88.37223585
25,2020,Night,5,2,22.58800646,88.22717345
25,2001,Afternoon,9,6,22.58801857,88.23438412
8,2014,Evening,12,1,22.58804158,88.36399819
23,2005,Evening,10,1,22.58804728,88.26937065
25,2020,Night,4,1,22.58805192,88.23162097
8,2022,Night,11,7,22.58806556,88.36823899
25,2024,Night,4,1,22.58809035,88.23161764
8,2023,Evening,4,1,22.58812863,88.36947539
23,2005,Afternoon,10,1,22.58813481,88.27815699
23,2014,Evening,8,1,22.58813659,88.27833698
25,2001,Morning,4,1,22.58814497,88.22835294
8,2019,Afternoon,1,1,22.58814542,88.35957721
23,2012,Morning,2,1,22.58814708,88.27944629
25,2017,Evening,9,2,22.58815026,88.24477313
23,2024,Morning,5,1,22.58816803,88.2816649
8,2010,Night,1,1,22.58817653,88.35807167
8,2014,Night,1,1,22.58817653,88.35807167
8,2018,Night,9,1,22.58817653,88.35807167
23,2019,Night,6,1,22.58820723,88.28556587
24,2023,Afternoon,1,2,22.58823352,88.31699487
23,2022,Afternoon,8,1,22.58824102,88.28892688
8,2011,Night,6,2,22.58826765,88.35547944
23,2016,Afternoon,12,2,22.58828032,88.27130264
8,2018,Night,5,2,22.58829299,88.35695242
8,2025,Afternoon,6,2,22.58831006,88.37384804
25,2003,Evening,12,1,22.58836758,88.22494648
8,2020,Evening,5,2,22.58842467,88.36573256
8,2006,Night,3,1,22.58842959,88.35480556
25,2022,Evening,12,13,22.58843988,88.23121438
8,2017,Night,5,1,22.58844588,88.35619409
8,2006,Night,5,1,22.58846252,88.35752385
23,2005,Morning,4,2,22.58846357,88.27346915
25,2020,Afternoon,5,1,22.58846616,88.23440137
8,2018,Evening,8,1,22.58848341,88.359052
8,2023,Night,1,2,22.58848359,88.35902262
23,2019,Afternoon,8,2,22.58848442,88.2697199
24,2014,Night,6,1,22.5885044,88.34000832
8,2003,Afternoon,8,1,22.58852493,88.36214502
25,2022,Night,8,1,22.58852979,88.2446383
25,2023,Afternoon,11,175,22.58853377,88.23300641
24,2010,Evening,9,1,22.58853623,88.31323697
8,2023,Afternoon,3,3,22.58857056,88.372973
25,2004,Evening,12,1,22.58857154,88.21859049
23,2008,Night,9,1,22.58857679,88.26887617
25,2015,Night,10,2,22.58857784,88.24189752
8,2023,Morning,8,7,22.58860187,88.36702695
25,2022,Evening,9,1,22.58861303,88.22358232
24,2022,Afternoon,10,1,22.58861618,88.31798316
25,2019,Evening,11,1,22.58864015,88.21859108
25,2019,Night,7,1,22.58864342,88.22577531
8,2001,Afternoon,2,1,22.58864412,88.36284785
23,2014,Morning,11,1,22.58865901,88.28474388
8,2020,Afternoon,2,1,22.58867373,88.37229853
23,2018,Morning,11,1,22.58870204,88.27009676
25,2019,Afternoon,6,2,22.5887034,88.21893907
23,2016,Night,6,1,22.58871545,88.27376245
23,2024,Morning,4,1,22.58872814,88.27498197
8,2007,Night,10,1,22.5887485,88.36103458
23,2007,Night,7,2,22.58877711,88.2633773
25,2016,Afternoon,10,2,22.58878753,88.2190185
25,2017,Afternoon,2,3,22.5887944,88.21908991
25,2023,Afternoon,8,8,22.5888015,88.23647937
8,2015,Night,10,1,22.58880735,88.36397722
8,2002,Afternoon,1,3,22.58884051,88.36253564
24,2018,Night,11,1,22.58884923,88.33271024
23,2015,Night,7,4,22.58885205,88.27039742
23,2023,Night,2,1,22.58885642,88.27254439
24,2005,Night,4,2,22.58885992,88.31373627
25,2023,Afternoon,3,4,22.5888764,88.23471107
25,2018,Night,7,1,22.58888655,88.24301445
23,2012,Evening,4,1,22.58889517,88.26886817
23,2016,Night,12,1,22.58890789,88.27009137
23,2021,Afternoon,10,2,22.58891739,88.27497094
23,2014,Afternoon,3,1,22.58892039,88.28107718
23,2014,Afternoon,5,1,22.5889271,88.27009156
23,2004,Morning,7,3,22.58895479,88.27090471
24,2003,Night,8,1,22.58896667,88.33233683
25,2018,Evening,3,2,22.58897003,88.23020426
23,2014,Afternoon,12,1,22.58898057,88.28717481
23,2003,Afternoon,6,1,22.58899469,88.27131528
25,2019,Evening,2,2,22.58900165,88.23170059
23,2014,Afternoon,10,1,22.5890137,88.28107441
23,2019,Night,9,1,22.5890395,88.27985525
25,2019,Morning,10,2,22.58905045,88.2188446
25,2003,Evening,6,2,22.58906059,88.24709648
23,2001,Night,2,1,22.58906227,88.27253901
23,2011,Morning,5,1,22.5890688,88.27131232
25,2009,Evening,5,3,22.58907943,88.23714987
23,2021,Evening,1,1,22.5890815,88.27253552
23,2010,Morning,10,1,22.58909145,88.27375503
23,2021,Morning,7,1,22.58909145,88.27375503
23,2021,Morning,11,1,22.58909145,88.27375503
23,2001,Evening,9,2,22.58913661,88.27787283
24,2021,Night,12,2,22.58916748,88.31223712
25,2017,Morning,10,2,22.58917317,88.21197346
8,2018,Night,12,2,22.58917599,88.36382702
8,2015,Evening,7,1,22.58922171,88.35405752
8,2023,Night,3,5,22.58922982,88.36247081
8,2023,Evening,7,4,22.58924082,88.3618233
8,2004,Afternoon,7,1,22.58924978,88.35622118
25,2008,Evening,8,3,22.58928737,88.22948728
25,2011,Morning,1,1,22.58928925,88.22391148
25,2001,Afternoon,3,1,22.5892893,88.2344271
24,2023,Evening,3,1,22.58929096,88.30350036
8,2006,Afternoon,4,1,22.58930558,88.36058523
8,2004,Morning,4,1,22.58932493,88.36191136
25,2016,Evening,9,1,22.58934433,88.22777223
25,2013,Afternoon,12,1,22.58934455,88.22772815
8,2008,Evening,8,1,22.58934781,88.36355342
25,2001,Morning,8,1,22.58935984,88.22126391
25,2020,Evening,12,1,22.58936099,88.22939581
8,2004,Evening,3,1,22.58936126,88.36449383
8,2015,Morning,11,1,22.58936126,88.36449383
25,2021,Afternoon,12,1,22.58939856,88.23397998
25,2008,Night,8,1,22.58944561,88.23882502
8,2022,Afternoon,5,1,22.58944843,88.3699491
25,2003,Afternoon,5,1,22.58945159,88.24144389
25,2019,Morning,7,1,22.58946043,88.24023924
8,2022,Night,2,2,22.58950753,88.36614827
24,2025,Evening,6,1,22.58951571,88.31808421
25,2023,Night,6,6,22.58960439,88.23071383
23,2017,Evening,4,1,22.58960995,88.29151137
25,2019,Night,8,3,22.58961038,88.22916785
25,2014,Afternoon,10,2,22.58963925,88.21654814
23,2019,Night,10,1,22.58966487,88.25658576
24,2025,Afternoon,4,1,22.58969912,88.32909027
23,2008,Evening,6,1,22.5896992,88.25842623
23,2008,Morning,11,2,22.58970988,88.27893806
8,2004,Afternoon,10,1,22.58971971,88.35656419
25,2023,Morning,12,49,22.58973065,88.23669462
25,2001,Morning,12,3,22.58976658,88.22977747
8,2016,Afternoon,12,1,22.58977343,88.36395844
24,2023,Morning,3,1,22.58977598,88.33425158
8,2019,Night,3,1,22.58978794,88.36248574
23,2006,Morning,4,1,22.5897886,88.26337088
8,2017,Night,3,1,22.58980416,88.35802327
24,2001,Morning,6,1,22.58983038,88.33058286
23,2002,Evening,1,3,22.58983567,88.27183106
25,2005,Afternoon,5,2,22.58984541,88.23296287
23,2016,Morning,1,1,22.58988345,88.26931831
23,2017,Evening,5,1,22.58989724,88.27085742
25,2019,Evening,12,3,22.58989817,88.23613062
23,2017,Night,3,1,22.58990953,88.27215777
23,2004,Morning,6,1,22.58990978,88.27211002
25,2020,Morning,5,1,22.5899126,88.23435555
23,2012,Night,6,1,22.58992972,88.27403117
23,2011,Night,7,2,22.58993317,88.27441136
8,2001,Night,4,2,22.58993588,88.35621391
23,2001,Afternoon,12,1,22.58994156,88.28708136
25,2014,Night,12,1,22.58994188,88.23563401
23,2014,Morning,6,1,22.589945,88.27579068
23,2022,Afternoon,5,1,22.589945,88.27579068
23,2022,Afternoon,9,1,22.58994529,88.27573558
23,2024,Morning,1,1,22.58994529,88.27573558
23,2006,Evening,7,1,22.58996809,88.27813425
23,2008,Evening,4,1,22.58999107,88.28048885
8,2011,Evening,4,1,22.58999532,88.35182538
8,2023,Night,10,156,22.59000507,88.36257035
23,2011,Morning,1,1,22.59000508,88.28195818
8,2020,Morning,4,1,22.5900117,88.35320659
23,2019,Afternoon,12,1,22.59001349,88.28293895
8,2025,Afternoon,8,3,22.59001941,88.36544155
25,2013,Evening,10,2,22.59002929,88.23018269
25,2004,Evening,8,2,22.59003417,88.23715866
23,2020,Afternoon,5,1,22.59004476,88.28627431
8,2007,Morning,10,1,22.59004875,88.35615639
23,2022,Night,1,1,22.59005837,88.28780241
25,2007,Night,3,1,22.59008049,88.24297755
24,2011,Evening,7,1,22.59008109,88.32805848
23,2020,Morning,9,1,22.59011404,88.29266231
25,2002,Evening,1,4,22.59012114,88.23157644
8,2023,Night,9,150,22.59012149,88.36126926
25,2020,Night,12,1,22.59013755,88.21991538
8,2008,Evening,1,1,22.59014573,88.36321324
8,2008,Night,3,1,22.59017514,88.36513085
8,2025,Evening,8,1,22.59017514,88.36513085
24,2015,Night,4,1,22.59018141,88.30080965
23,2020,Evening,10,3,22.59020081,88.2778842
8,2001,Evening,11,1,22.59020166,88.35944537
8,2018,Night,10,4,22.59022285,88.35956328
23,2017,Night,12,2,22.59023143,88.2704381
23,2018,Afternoon,10,2,22.59024568,88.26250571
25,2016,Morning,7,3,22.59025747,88.23937372
8,2023,Morning,12,32,22.59027144,88.36452221
25,2022,Evening,8,2,22.5902733,88.20566835
8,2001,Evening,2,1,22.59031728,88.36745374
23,2006,Afternoon,1,1,22.59032612,88.26760355
23,2023,Morning,5,4,22.59033176,88.27490971
23,2023,Evening,8,7,22.59035572,88.2724704
23,2020,Evening,6,1,22.5903653,88.27005014
23,2001,Night,9,1,22.59036877,88.27249272
25,2021,Night,9,1,22.59038842,88.2213684
24,2022,Afternoon,7,1,22.59039399,88.3156617
25,2015,Evening,9,3,22.59039635,88.22923462
25,2018,Afternoon,11,2,22.5904186,88.23340847
23,2002,Afternoon,1,4,22.5904273,88.27484769
8,2005,Morning,10,1,22.5904329,88.35070616
25,2018,Morning,3,1,22.59044073,88.24660608
8,2019,Afternoon,7,1,22.59048506,88.35070305
8,2018,Afternoon,12,1,22.59049301,88.35801608
8,2011,Evening,11,1,22.59051019,88.36821251
24,2017,Night,1,1,22.5905152,88.30929763
23,2021,Evening,7,1,22.59053316,88.28224612
8,2006,Night,12,1,22.59054822,88.36246468
25,2022,Night,12,6,22.59056954,88.23120451
8,2010,Evening,4,1,22.59058313,88.36393427
8,2015,Afternoon,9,1,22.59058664,88.3624651
23,2008,Night,11,1,22.59062302,88.27370357
23,2021,Night,9,1,22.59062302,88.27370357
8,2023,Evening,3,3,22.59065047,88.36693079
25,2021,Evening,9,2,22.59065551,88.22340524
23,2018,Morning,5,2,22.5906855,88.27919165
25,2007,Afternoon,1,4,22.59072443,88.22351427
25,2022,Afternoon,11,2,22.59072588,88.21994727
8,2022,Night,12,20,22.59073629,88.36406018
8,2023,Evening,1,2,22.59075023,88.36769124
25,2009,Night,5,3,22.59076254,88.22840657
23,2008,Night,10,1,22.59076756,88.28102161
8,2023,Night,11,84,22.59077179,88.36325913
23,2008,Morning,7,1,22.59077753,88.2626566
23,2017,Night,10,1,22.59078698,88.2712589
23,2019,Afternoon,10,3,22.5907967,88.28593391
23,2022,Afternoon,4,2,22.59081054,88.27069344
23,2014,Afternoon,11,2,22.59081301,88.27613683
25,2023,Morning,8,16,22.59081808,88.23455345
23,2024,Evening,4,1,22.59084827,88.2797956
24,2025,Afternoon,6,1,22.59085837,88.30684018
23,2024,Afternoon,2,2,22.59086635,88.27693637
25,2006,Evening,9,2,22.59087641,88.22340491
23,2024,Afternoon,3,1,22.59088669,88.27979597
25,2015,Evening,8,3,22.59088962,88.24503344
24,2017,Night,7,1,22.59089134,88.34656059
23,2001,Afternoon,9,2,22.59090008,88.26952995
25,2023,Afternoon,4,4,22.59091599,88.21205647
24,2022,Night,1,1,22.59092108,88.31418319
8,2023,Evening,10,144,22.5909472,88.36338975
23,2024,Morning,2,2,22.59096977,88.2742891
8,2018,Evening,2,1,22.59097233,88.35044752
25,2015,Night,7,2,22.59099137,88.24001562
25,2001,Evening,1,2,22.59099464,88.24259871
24,2022,Afternoon,1,1,22.59099893,88.32878428
23,2001,Evening,11,5,22.59102409,88.27666335
8,2005,Morning,7,1,22.5910412,88.3558623
8,2025,Night,10,36,22.59105763,88.36140953
8,2013,Night,4,1,22.59106468,88.35741992
8,2024,Afternoon,8,1,22.59106468,88.35741992
8,2007,Evening,7,1,22.59106885,88.35763668
8,2011,Night,4,1,22.59108598,88.35888202
8,2009,Afternoon,8,1,22.59108819,88.3589702
25,2020,Morning,4,1,22.59109051,88.22257931
23,2001,Evening,4,5,22.59109844,88.26873632
23,2002,Night,2,3,22.59109918,88.27558604
8,2025,Morning,11,24,22.59109957,88.36343267
23,2020,Night,11,2,22.59110411,88.27584593
23,2022,Afternoon,6,2,22.59110874,88.26482336
23,2001,Morning,8,2,22.5911432,88.27873248
8,2023,Night,12,49,22.59115216,88.36254202
25,2006,Evening,1,1,22.59115266,88.22668632
8,2006,Afternoon,8,1,22.59116404,88.36452466
8,2015,Afternoon,11,1,22.59116404,88.36452466
8,2018,Afternoon,5,1,22.59116404,88.36452466
8,2023,Morning,7,6,22.59118338,88.36606994
25,2003,Night,7,2,22.59118395,88.22923936
8,2006,Afternoon,9,1,22.59118614,88.36628796
24,2008,Night,7,1,22.59121042,88.32639166
8,2024,Night,1,1,22.59121455,88.36835986
23,2001,Morning,3,3,22.59121996,88.27597398
23,2017,Night,6,2,22.5912331,88.27712523
25,2007,Evening,5,1,22.59125641,88.23890381
8,2023,Afternoon,1,6,22.59129226,88.35675695
25,2003,Afternoon,2,1,22.59130849,88.24433672
8,2002,Afternoon,3,10,22.59131772,88.3659368
25,2013,Night,5,1,22.59132514,88.24699249
8,2022,Morning,11,7,22.59134896,88.36657139
24,2010,Evening,11,1,22.59138931,88.33616751
23,2001,Evening,10,2,22.59143801,88.2672227
8,2023,Night,8,9,22.59144917,88.3625567
8,2025,Afternoon,10,81,22.5914598,88.36200212
23,2001,Evening,5,3,22.59146509,88.27029305
23,2017,Afternoon,6,3,22.59147254,88.27918235
24,2023,Evening,5,4,22.59151454,88.33017179
25,2004,Evening,1,1,22.59152137,88.24294657
23,2005,Afternoon,7,1,22.59152834,88.25708794
23,2005,Morning,1,1,22.5915513,88.25953074
23,2019,Evening,8,1,22.59157419,88.26092672
25,2021,Afternoon,1,3,22.59157564,88.2394339
8,2023,Morning,11,94,22.59158959,88.36261343
8,2004,Night,12,2,22.59161219,88.36056479
24,2021,Evening,7,1,22.59162666,88.31171474
24,2016,Evening,9,2,22.59164328,88.32375163
25,2022,Night,9,6,22.59166501,88.2312644
8,2025,Night,11,43,22.59168667,88.36257656
25,2018,Morning,6,2,22.59168807,88.20339847
24,2003,Morning,5,1,22.59169835,88.29449243
23,2019,Afternoon,6,1,22.59170223,88.2684063
23,2011,Evening,7,1,22.59171457,88.26970301
23,2017,Night,8,2,22.5917318,88.27263943
8,2023,Afternoon,9,162,22.59175456,88.36323613
8,2023,Evening,9,162,22.59179998,88.36210977
8,2012,Night,1,2,22.59182061,88.35471555
23,2023,Evening,1,2,22.59183834,88.28547827
25,2008,Afternoon,6,1,22.59186571,88.24538863
8,2025,Evening,10,52,22.59188089,88.36000835
25,2002,Morning,2,5,22.59189289,88.22591148
25,2017,Afternoon,5,2,22.59190762,88.21785352
8,2023,Afternoon,8,18,22.5919374,88.36470286
25,2009,Evening,10,1,22.59197284,88.22060358
8,2001,Afternoon,12,2,22.59208135,88.37018409
8,2022,Evening,12,19,22.59210617,88.36304104
23,2022,Morning,12,7,22.59211918,88.27844311
8,2001,Morning,12,3,22.59212187,88.36073241
25,2009,Night,6,2,22.59212587,88.24143856
8,2025,Afternoon,11,44,22.59213389,88.36270667
25,2021,Afternoon,8,4,22.59213799,88.23967651
8,2013,Night,7,1,22.59214082,88.35190729
25,2015,Night,6,1,22.59214948,88.2342911
23,2020,Evening,8,1,22.59215683,88.26754743
23,2023,Night,6,1,22.59215683,88.26754743
24,2012,Evening,6,1,22.5921722,88.31326298
25,2006,Afternoon,10,2,22.59217243,88.22629744
23,2009,Afternoon,2,1,22.59218404,88.27121345
23,2010,Evening,6,2,22.59220297,88.27868993
25,2010,Evening,8,1,22.59221752,88.2447417
25,2022,Morning,4,1,22.59222013,88.24476744
25,2007,Evening,7,1,22.59223019,88.24170416
8,2003,Night,11,2,22.59223082,88.35444347
25,2016,Afternoon,6,1,22.59223696,88.24685024
8,2023,Morning,10,115,22.59224353,88.3628835
23,2014,Night,8,1,22.59224669,88.26507996
23,2016,Afternoon,11,1,22.59226414,88.26384963
25,2001,Afternoon,2,1,22.59226717,88.24523068
8,2001,Afternoon,5,2,22.5922796,88.35657826
8,2002,Night,3,5,22.59228319,88.36445287
8,2023,Afternoon,11,225,22.59228322,88.36349923
24,2025,Night,7,1,22.59228831,88.30680685
23,2010,Evening,12,1,22.59229307,88.2687682
25,2017,Morning,7,2,22.59231851,88.21133881
25,2023,Morning,5,1,22.59231972,88.22819893
8,2023,Afternoon,12,69,22.59232315,88.36280602
25,2024,Afternoon,3,3,22.5923352,88.24029076
23,2006,Afternoon,10,1,22.59233573,88.27364649
25,2009,Afternoon,8,1,22.59238392,88.23295619
23,2014,Night,3,1,22.59239022,88.27730544
8,2025,Morning,10,37,22.59239085,88.36173106
23,2009,Night,4,1,22.59242622,88.25698978
23,2022,Evening,5,1,22.59242635,88.25696407
23,2022,Morning,6,1,22.59242635,88.25696407
8,2023,Night,4,2,22.59243588,88.36966604
23,2022,Night,12,9,22.59243891,88.27736134
8,2017,Evening,11,1,22.59246722,88.35647649
23,2018,Morning,7,1,22.59246724,88.2638442
25,2023,Night,5,8,22.59247571,88.23590454
8,2014,Evening,10,1,22.59249809,88.36446585
23,2023,Afternoon,5,1,22.59249892,88.26876281
24,2022,Night,6,1,22.59249985,88.30187231
23,2009,Morning,11,1,22.59250988,88.26199335
8,2023,Morning,9,111,22.59251215,88.36178845
23,2003,Night,8,1,22.59252578,88.27607992
23,2010,Evening,1,1,22.59256729,88.27242189
8,2023,Afternoon,10,231,22.59256773,88.3629358
8,2023,Evening,12,57,22.59257215,88.36217086
23,2021,Morning,8,2,22.59257977,88.27058911
25,2022,Night,11,5,22.5925904,88.22593763
23,2001,Evening,1,2,22.59260711,88.2760034
25,2020,Night,6,3,22.59261753,88.2338648
8,2002,Afternoon,8,267,22.59262042,88.3627912
23,2010,Evening,8,1,22.59268555,88.26875723
23,2023,Afternoon,1,3,22.59270433,88.28145928
23,2020,Afternoon,10,2,22.59271233,88.28165754
24,2017,Night,8,1,22.59272382,88.3190244
8,2002,Afternoon,12,216,22.5927307,88.36203688
24,2003,Afternoon,7,1,22.59273097,88.32634869
23,2009,Afternoon,11,2,22.59274851,88.28413181
23,2001,Night,4,3,22.5927505,88.27474911
25,2001,Night,3,3,22.59276012,88.22529605
23,2018,Afternoon,11,1,22.59277004,88.27607492
8,2023,Afternoon,7,13,22.59279717,88.36217157
23,2002,Afternoon,2,5,22.59281128,88.28302623
24,2016,Evening,10,2,22.59281266,88.32758754
8,2023,Afternoon,5,8,22.59281885,88.3621863
25,2023,Morning,4,2,22.59283187,88.2448115
23,2001,Night,6,3,22.59286433,88.26433155
8,2002,Morning,6,176,22.59288707,88.36165868
24,2003,Morning,7,1,22.59291231,88.30074144
8,2002,Afternoon,6,263,22.59292379,88.3617878
8,2002,Afternoon,5,292,22.59292854,88.36190948
8,2002,Afternoon,7,302,22.59295376,88.36183679
24,2003,Night,4,1,22.59297607,88.29568415
8,2023,Evening,6,3,22.59299353,88.36954505
23,2021,Afternoon,9,4,22.5930021,88.2733229
8,2021,Night,9,1,22.59301621,88.35645307
8,2002,Afternoon,4,132,22.5930347,88.36155325
24,2023,Evening,6,3,22.59303736,88.32169962
23,2001,Evening,3,5,22.59304082,88.27724082
23,2006,Evening,4,2,22.59304385,88.27667618
8,2022,Evening,11,2,22.59304559,88.35882978
25,2023,Evening,4,6,22.59305496,88.2276127
24,2015,Evening,3,1,22.5930639,88.29568135
24,2005,Night,1,1,22.59307488,88.29568146
24,2002,Evening,2,1,22.59307789,88.31901334
25,2022,Night,10,1,22.59309434,88.23958891
23,2022,Morning,11,7,22.59309568,88.27179454
8,2010,Morning,1,2,22.59310594,88.36244324
8,2023,Evening,11,122,22.59311184,88.36143789
23,2023,Evening,5,3,22.59311877,88.28113115
24,2001,Night,12,3,22.59312594,88.30696039
24,2004,Morning,12,1,22.59312671,88.33611604
25,2010,Night,5,1,22.59312921,88.24246163
8,2002,Morning,12,117,22.59313769,88.36160006
24,2022,Evening,12,9,22.59314202,88.31269295
8,2017,Night,6,2,22.5931604,88.36916846
25,2011,Night,6,2,22.59316591,88.22772137
23,2025,Afternoon,11,26,22.59320665,88.27459708
8,2023,Evening,8,19,22.59321224,88.36123348
8,2002,Afternoon,9,231,22.59321355,88.36187193
23,2023,Night,4,1,22.59322557,88.29124578
23,2002,Morning,5,142,22.59325047,88.27313199
23,2017,Afternoon,7,1,22.59325779,88.25113882
25,2020,Afternoon,2,1,22.59325841,88.22816684
8,2002,Morning,8,166,22.5932993,88.36055517
8,2005,Night,5,2,22.59330613,88.36134178
8,2002,Afternoon,10,228,22.59331098,88.36219883
24,2016,Evening,5,1,22.59332127,88.32771757
8,2002,Morning,7,158,22.59332484,88.36032421
8,2020,Evening,7,1,22.5933467,88.35171461
8,2002,Evening,7,290,22.59335504,88.36024162
8,2002,Night,1,3,22.59335698,88.35258886
8,2025,Evening,11,29,22.5933583,88.35934999
25,2015,Evening,12,1,22.59338347,88.24535106
23,2023,Afternoon,4,1,22.59338484,88.25945605
24,2021,Night,10,1,22.59338555,88.31656283
25,2017,Evening,11,1,22.59338569,88.21843773
8,2022,Afternoon,11,7,22.59338972,88.36206494
8,2002,Afternoon,11,205,22.59340248,88.3608716
24,2023,Afternoon,7,7,22.59341032,88.31754244
8,2002,Evening,5,297,22.59341688,88.36023794
23,2023,Afternoon,10,124,22.59341845,88.2761945
8,2002,Evening,12,249,22.59342357,88.36049808
8,2022,Afternoon,4,1,22.59343242,88.35569724
8,2010,Evening,7,1,22.59344569,88.35667812
25,2005,Morning,8,1,22.59345705,88.21843468
23,2001,Morning,7,2,22.59347623,88.28276325
8,2002,Evening,9,216,22.59349515,88.3599127
24,2001,Evening,10,2,22.5935005,88.31754542
8,2005,Evening,9,2,22.59350887,88.35644002
8,2002,Evening,6,311,22.59353851,88.35978007
23,2003,Afternoon,5,2,22.59354189,88.27176198
23,2017,Morning,10,2,22.59355998,88.27204201
8,2002,Evening,11,200,22.59356074,88.35999645
23,2009,Evening,2,1,22.59356785,88.27314036
24,2023,Night,4,2,22.59357671,88.31576204
23,2013,Night,9,1,22.59359342,88.27554287
24,2022,Morning,9,1,22.59362848,88.32632496
23,2023,Night,7,2,22.59363927,88.28458687
8,2002,Morning,5,155,22.5936481,88.3605583
23,2023,Morning,8,3,22.59365751,88.2703282
25,2007,Afternoon,11,1,22.59367317,88.2379963
8,2012,Morning,8,1,22.59368902,88.36804926
23,2025,Evening,9,2,22.59369138,88.26532379
25,2018,Evening,9,1,22.59369305,88.24166967
23,2022,Afternoon,1,1,22.59370607,88.28819441
23,2021,Night,6,1,22.59370793,88.28835605
8,2007,Afternoon,8,1,22.59372365,88.37044089
24,2017,Evening,7,1,22.59374373,88.29233447
24,2005,Evening,9,1,22.59376123,88.29413818
25,2019,Afternoon,9,2,22.59377489,88.24255342
24,2024,Morning,1,2,22.59377545,88.30548836
25,2023,Evening,2,3,22.59377757,88.23520643
23,2017,Evening,6,1,22.59380488,88.28213828
24,2024,Afternoon,2,1,22.5938224,88.3009195
24,2001,Evening,8,1,22.59382633,88.29675781
8,2002,Morning,9,152,22.59383195,88.36035573
23,2001,Night,1,3,22.59383647,88.27395905
23,2002,Morning,11,120,22.59384064,88.27452652
8,2002,Evening,8,289,22.59385819,88.36019
24,2023,Night,10,69,22.5938709,88.32200663
23,2011,Night,9,2,22.59387119,88.26717041
23,2023,Evening,10,106,22.59387388,88.27420393
8,2023,Afternoon,6,8,22.59389019,88.35784224
25,2025,Afternoon,9,1,22.59390218,88.22449934
24,2023,Afternoon,3,2,22.59390359,88.32099907
23,2023,Night,9,69,22.59390508,88.27251755
8,2022,Morning,12,7,22.59390999,88.36170656
25,2019,Evening,3,2,22.59394777,88.23657358
23,2022,Afternoon,12,13,22.59395342,88.2736722
23,2006,Afternoon,6,2,22.59396157,88.269204
25,2001,Evening,12,7,22.59398728,88.2270279
23,2003,Afternoon,7,1,22.59401925,88.27237331
23,2007,Night,1,1,22.59403773,88.2699308
23,2002,Morning,4,73,22.59405916,88.27211353
25,2004,Morning,8,1,22.59406511,88.2446006
25,2020,Night,3,1,22.59406523,88.24457856
23,2023,Afternoon,7,5,22.59409588,88.27490132
23,2017,Afternoon,3,1,22.59412478,88.26748527
23,2023,Morning,12,29,22.59416158,88.27521859
8,2004,Night,8,1,22.59416633,88.35368494
25,2018,Afternoon,6,2,22.5941808,88.23388251
8,2024,Afternoon,4,2,22.59419126,88.36848254
8,2002,Morning,10,117,22.5941938,88.35988113
24,2018,Evening,10,1,22.59419963,88.32579093
8,2002,Evening,10,270,22.5942069,88.35926427
23,2021,Night,8,1,22.59420933,88.27480679
24,2016,Morning,11,1,22.59423445,88.32782992
23,2022,Afternoon,3,3,22.59426382,88.27520887
